row_id|at_merchantid|at_transactioncity|at_transactionstateprovince|at_transactionpostalcode1|at_transactionpostalcode2|at_transactioncountrycode|card_acpt_merchant_name|at_transactiondescription|at_transactiondescription2|at_mcccode
85647||MAHWAH|NJ|||US|A&P #70677|1211A&P #70677 MAHWAH NJ                 0XXXXXXXXXXXXXXXX           Purchase $50.56 Cash Back $50.00|A&P #70677|5411.0
85685|2222200326300010000|VICTOR|NY|14564.0||US|APPLE STORE  #R140|1221APPLE STORE  #R140 VICTOR NY         0XXXXXXXXXXXXXXXX|APPLE STORE  #R140|5732.0
85688|0008492488208880000|UPPER ARLINGT|OH|43221.0||US|#51 Hudson 29 Lane Ave|1207#51 Hudson 29 Lane A Upper Arlingt OH0XXXXXXXXXXXXXXXX|#51 HUDSON 29 LANE AVE|5812.0
85699|4700000839     0000|BATAVIA|IL|60510.0||US|TARGET        00008391|1222TARGET        00008391 BATAVIA IL    0XXXXXXXXXXXXXXXX|TARGET|5411.0
85722|000826693      0000|ANAHEIM|CA|92807.0||US|MOTHER'S MARKET & K|1213MOTHER'S MARKET & K ANAHEIM CA       0XXXXXXXXXXXXXXXX|MOTHER'S MARKET & KITCH|5411.0
85728||Detroit|MI|||US|ALDI 67072 0624|1207ALDI 67072 0624 Detroit MI           0XXXXXXXXXXXXXXXX|ALDI 67072 0624|5411.0
85743||SACRAMENTO|CA|||US|BEST BUY #660|1219BEST BUY #660 SACRAMENTO CA          0XXXXXXXXXXXXXXXX|BEST BUY #660|5732.0
85763|1500000710560010000|WIXOM|MI|48393.0||US|ROYAL TRUCK & TRAILER|1205ROYAL TRUCK & TRAILER 2487733773 MI  0XXXXXXXXXXXXXXXX|ROYAL TRUCK & TRAILER|5013.0
85811||CHINO|CA|||US|WAL-MART #3464|1220WAL-MART #3464 CHINO CA              0XXXXXXXXXXXXXXXX|WAL-MART #3464|5411.0
85815|4445013671842  0000|COTTONWOOD|AZ|86326.0||US|TRACTOR SUPPLY CO #1832|1224TRACTOR SUPPLY CO #1832 COTTONWOOD AZ0XXXXXXXXXXXXXXXX|TRACTOR SUPPLY CO #1832|5599.0
85887||FULLERTON|CA|||US|BEST BUY #2514|1218BEST BUY #2514 FULLERTON CA          0XXXXXXXXXXXXXXXX|BEST BUY #2514|5732.0
85911|0291220000908410000|877-327-6392|CA|91367.0||US|FARMERS INS BILLING|1217FARMERS INS BILLING 877-327-6392 CA  0XXXXXXXXXXXXXXXX|FARMERS INS BILLING|5960.0
85912|067107012700   0000|STREETSBORO|OH|||US|THE HOME DEPOT 3859|1337661206THE HOME DEPOT 3859 STREETSBORO OH   0XXXXXXXXXXXXXXXX|THE HOME DEPOT 3859|5200.0
85924|0000050597919950000|FOREST PARK|IL|60130.0||US|BED BATH & BEYOND #791|1204BED BATH & BEYOND #791 FOREST PARK IL0XXXXXXXXXXXXXXXX|BED BATH & BEYOND|5719.0
85933|0000000068844420000|DOWNERS GROVE|IL|60516.0||US|Pro Jersey Sports|1229Pro Jersey Sports DOWNERS GROVE IL   0XXXXXXXXXXXXXXXX|PRO JERSEY SPORTS|5655.0
85940|4445012046664  0000|AMELIA|OH|45102.0||US|KROGER #468|1212KROGER #468 AMELIA OH                0XXXXXXXXXXXXXXXX|KROGER #468|5411.0
85945|0004962023368890000|MUNCIE|IN|47304.0||US|STOOPS BUICK GMC|1220STOOPS BUICK GMC MUNCIE IN           0XXXXXXXXXXXXXXXX|STOOPS BUICK GMC|5511.0
85952|189006708995   0000|HOUSTON|TX|||US|FAMOUS FOOTWEAR|6427011227FAMOUS FOOTWEAR HOUSTON TX           0XXXXXXXXXXXXXXXX|FAMOUS FOOTWEAR|5661.0
85962|5429298013318440000|CHINO|CA|91710.0||US|STATERBROS184|2472251228STATERBROS184 CHINO CA               0XXXXXXXXXXXXXXXX|STATERBROS184|5411.0
85982|1664640001133820000|800-431-2140|NV|89074.0||US|VEGAS.COM|1220VEGAS.COM 800-431-2140 NV            0XXXXXXXXXXXXXXXX|VEGAS.COM|4722.0
85993|80050073712    0000|LEXINGTON|KY|||US|KROGER 1050 CHINOE RD.|1221KROGER 1050 CHINOE RD. LEXINGTON KY  0XXXXXXXXXXXXXXXX           Purchase $95.27 Cash Back $40.00|KROGER 1050 CHINOE RD|5411.0
86055|276035531884   0000|NASHVILLE|TN|37217.0||US|JOHNSTONMURPHY.COM|1203JOHNSTONMURPHY.COM 800-424-2854 TN   0XXXXXXXXXXXXXXXX|JOHNSTON & MURPHY|5661.0
86071|0003455398608810000|DAVIE|FL|33314.0||US|NSU UNIVERSITY STORE|1219NSU UNIVERSITY STORE 954-262-7228 FL 0XXXXXXXXXXXXXXXX|NOVA SOUTHEASTERN UNIV|8220.0
86109|5309610100153940000|CEDARBURG|WI|53012.0||US|LILLIES|1219LILLIES CEDARBURG WI                 0XXXXXXXXXXXXXXXX|LILLIES|5999.0
86133|8788430178747  0000|PHOENIX|AZ|85034.0||US|HOLISTIC MEDICAL CENTE|1224HOLISTIC MEDICAL CENTE PHOENIX AZ    0XXXXXXXXXXXXXXXX|HOLISTIC MEDICAL CENTER|8099.0
86150|4445900003226  0000|KATY|TX|77494.0||US|WM SUPERCENTER #3226|1223WM SUPERCENTER #3226 KATY TX         0XXXXXXXXXXXXXXXX|WM SUPERCENTER #3226|5411.0
86160|0003290665149960000|MESA|AZ|85206.0||US|SUPERSTITION SPRINGS CT|1217SUPERSTITION SPRINGS CT MESA AZ      0XXXXXXXXXXXXXXXX|SUPERSTITION SPRINGS C|5947.0
86208|0003454588348830000|ATLANTA|GA|30309.0||US|PURCHASNGPOWER800903080|1219PURCHASNGPOWER8009030 888-923-6236 GA0XXXXXXXXXXXXXXXX|PURCHASNGPOWER80090308|5732.0
86246|0004219428698820000|FLORENCE|AZ|85232.0||US|PINAL CNTY CLK SUPR HQ|1210PINAL CNTY CLK SUPR HQ FLORENCE AZ   0XXXXXXXXXXXXXXXX|PINAL CNTY CLK SUPR HQ|9399.0
86250|7682300060007000000|Boise|ID|||US|WINCO FOODS #6 8200 Fa|7281601228WINCO FOODS #6 8200 Fa Boise ID      0XXXXXXXXXXXXXXXX|WINCO FOODS #6 8200 Fai|5411.0
86253|0000000009906770000|BURBANK|CA|||US|COSTCO WHSE #0677|1205COSTCO WHSE #0677 BURBANK CA         0XXXXXXXXXXXXXXXX           Purchase $431.43 Cash Back $40.00|COSTCO WHSE #0677|5300.0
86341|03214          0000|WOODBRIDGE|NJ|||US|WEGMANS 15 WOODBRIDGE|4364291205WEGMANS 15 WOODBRIDGE WOODBRIDGE NJ  0XXXXXXXXXXXXXXXX|WEGMANS 15 WOODBRIDGE C|5411.0
86379|0000000009906380000|LA QUINTA|CA|||US|COSTCO WHSE #0638|8341741214COSTCO WHSE #0638 LA QUINTA CA       0XXXXXXXXXXXXXXXX|COSTCO WHSE #0638|5300.0
86385|1099560004503040000|800-937-8997|WA|98006.0||US|T-MOBILE.COM*PAYMENT|1230T-MOBILE.COM*PAYMENT 800-937-8997 WA 0XXXXXXXXXXXXXXXX|T-MOBILE.COM*PAYMENT|4814.0
86389|1099560004503040000|800-937-8997|WA|98006.0||US|T-MOBILE.COM*PAYMENT|1216T-MOBILE.COM*PAYMENT 800-937-8997 WA 0XXXXXXXXXXXXXXXX|T-MOBILE.COM*PAYMENT|4814.0
86393|1099560004503040000|800-937-8997|WA|98006.0||US|T-MOBILE.COM*PAYMENT|1222T-MOBILE.COM*PAYMENT 800-937-8997 WA 0XXXXXXXXXXXXXXXX|T-MOBILE.COM*PAYMENT|4814.0
86414|0000000006741220000|NORTH CAPE MA|NJ|||US|#07855 ACME|1251761225#07855 ACME NORTH CAPE MA NJ         0XXXXXXXXXXXXXXXX|#07855 ACME|5411.0
86441|5428140900086060000|THE WOODLANDS|TX|77380.0||US|USER FRIENDLY PHONE BOO|1202USER FRIENDLY PHONE B 281-465-5400 TX0XXXXXXXXXXXXXXXX|USER FRIENDLY PHONE BOO|7311.0
86458|0000000009527060000|BRONX|NY|||US|DR. JAY'S #107|9986101208DR. JAY'S #107 BRONX NY              0XXXXXXXXXXXXXXXX|DR. JAY'S #107|5691.0
86482|0819000000000000000|Wellington|FL|||US|WHOLEFDS WLL 101 2635|2003161223WHOLEFDS WLL 101 2635 Wellington FL  0XXXXXXXXXXXXXXXX|WHOLEFDS WLL 101 2635 S|5411.0
86557|0100300108116310000|Perris|CA|92570.0||US|CROSSING DENTAL GROUP|1228CROSSING DENTAL GROUP PERRIS CA      0XXXXXXXXXXXXXXXX|Pacific Dental #152|8021.0
86558|7200004293060040000|MEDFORD|NY|11763.0||US|BOBCAT OF NEW YORK, IN|1228BOBCAT OF NEW YORK, IN MEDFORD NY    0XXXXXXXXXXXXXXXX|BOBCAT OF NEW YORK, IN|7394.0
86575|1982490007518000000|800-922-0204|NJ|7921.0||US|VZWRLSS*MY VZ VW P|0101VZWRLSS*MY VZ VW P 800-922-0204 NJ   0XXXXXXXXXXXXXXXX|VZWRLSS*MY VZ VW P|4814.0
86616||PALMDALE|CA|||US|BEST BUY #106|1219BEST BUY #106 PALMDALE CA            0XXXXXXXXXXXXXXXX|BEST BUY #106|5732.0
86617|0000020070099920000|HOUSTON|TX|77070.0||US|TOYS R US #7009|1222TOYS R US #7009 HOUSTON TX           0XXXXXXXXXXXXXXXX|TOYS R US|5945.0
86625|5185645201063030000|ASHLAND|OR|97520.0||US|ASHLAND TENNIS & FITNES|1202ASHLAND TENNIS & FITNES ASHLAND OR   0XXXXXXXXXXXXXXXX|ASHLAND TENNIS & FITNES|8699.0
86633|0001740300759910000|800-562-1991|NJ|7410.0||US|NORITAKE CO INC|1201NORITAKE CO INC 800-562-1991 NJ      0XXXXXXXXXXXXXXXX|NORITAKE CO INC|5719.0
86666|8776540008716320000|800-986-1065|CA|94065.0||US|SFI*PHOTOSBYSHUTTERFLY|1206SFI*PHOTOSBYSHUTTERFL 800-986-1065 CA0XXXXXXXXXXXXXXXX|SFI*PHOTOSBYSHUTTERFLY|5946.0
86681|8020739234     0000|STAMFORD|CT|6902.0||US|METRO ROOFING SUPPLIES|1211METRO ROOFING SUPPLIES STAMFORD CT   0XXXXXXXXXXXXXXXX|METRO ROOFING SUPPLIES|5211.0
86694|8788430137596  0000|West Palm Bea|FL|33404.0||US|TWO DRUNKEN GOATS|1219TWO DRUNKEN GOATS WEST PALM BEA FL   0XXXXXXXXXXXXXXXX|Two Drunken Goats|5812.0
86712|4445090556811  0000|DAVIE|FL|33325.0||US|PUBLIX #372|1210PUBLIX #372 DAVIE FL                 0XXXXXXXXXXXXXXXX|PUBLIX #372|5411.0
86723|5429298014400330000|YONKERS|NY|10710.0||US|STEW LEONARDS YONK|4998441224STEW LEONARDS YONK YONKERS NY        0XXXXXXXXXXXXXXXX|STEW LEONARDS YONK|5411.0
86776|0000000009907850000|RIVERHEAD|NY|||US|COSTCO WHSE #0785|4807091207COSTCO WHSE #0785 RIVERHEAD NY       0XXXXXXXXXXXXXXXX|COSTCO WHSE #0785|5300.0
86799|0004453087029990000|KATY|TX|77450.0||US|KINGSTON VILLAS|1214KINGSTON VILLAS KATY TX              0XXXXXXXXXXXXXXXX|KINGSTON VILLAS|6513.0
86877|0000482029189900000|ALLEN|TX|75013.0||US|WAL-MART #2918|1231WAL-MART #2918 ALLEN TX              0XXXXXXXXXXXXXXXX|WAL-MART STORES, INC|5411.0
86916|002006005991   0000|MELROSE PARK|IL|||US|TOYS R US|8667261222TOYS R US MELROSE PARK IL            0XXXXXXXXXXXXXXXX|TOYS R US|5945.0
86928|1506810002349630000|800-639-6111|KS|66251.0||US|SPRINT *WIRELESS|1228SPRINT *WIRELESS 800-639-6111 KS     0XXXXXXXXXXXXXXXX|SPRINT *WIRELESS|4814.0
86934|1506810002349630000|800-639-6111|KS|66251.0||US|SPRINT *WIRELESS|1213SPRINT *WIRELESS 800-639-6111 KS     0XXXXXXXXXXXXXXXX|SPRINT *WIRELESS|4814.0
86936|1506810002349630000|800-639-6111|KS|66251.0||US|SPRINT *WIRELESS|1219SPRINT *WIRELESS 800-639-6111 KS     0XXXXXXXXXXXXXXXX|SPRINT *WIRELESS|4814.0
86937|1506810002349630000|800-639-6111|KS|66251.0||US|SPRINT *WIRELESS|1227SPRINT *WIRELESS 800-639-6111 KS     0XXXXXXXXXXXXXXXX|SPRINT *WIRELESS|4814.0
86938|1506810002349630000|800-639-6111|KS|66251.0||US|SPRINT *WIRELESS|1231SPRINT *WIRELESS 800-639-6111 KS     0XXXXXXXXXXXXXXXX|SPRINT *WIRELESS|4814.0
86942|41028404945P0030000|SAN FRANCISCO|CA|94104.0||US|AT&T S121 4143|1209AT&T S121 4143 SAN FRANCISCO CA      0XXXXXXXXXXXXXXXX|AT&T S121 4143|4812.0
86960|1132590001103150000|800-290-8181|CA|94109.0||US|POTTERY BARN KIDS E-CO|1217POTTERY BARN KIDS E-C 800-290-8181 CA0XXXXXXXXXXXXXXXX|POTTERY BARN KIDS E-CO|5719.0
86961|270200172905   0000|RIDGEWOOD|NY|11385.0||US|VISION WORLD - 12|1205VISION WORLD - 12 RIDGEWOOD NY       0XXXXXXXXXXXXXXXX|VISION WORLD - 12|8043.0
86962|0004520148929990000|MEDFORD|NY|11763.0||US|RITE AID STORE #10649|1211RITE AID STORE #10649 MEDFORD NY     0XXXXXXXXXXXXXXXX|RITE AID CORP|5912.0
87024|000020478      0000|Lake Point|UT|84074.0||US|SPEEDCO 335|1217SPEEDCO 335 LAKE POINT UT            0XXXXXXXXXXXXXXXX|SPEEDCO 335|7538.0
87037||CORTLAND|OH|||US|WAL-MART #2197|1219WAL-MART #2197 CORTLAND OH           0XXXXXXXXXXXXXXXX|WAL-MART #2197|5411.0
87084|000950133      0000|KENNESAW|GA|30144.0||US|CHUCK E CHEESE  117|1222CHUCK E CHEESE  117 KENNESAW GA      0XXXXXXXXXXXXXXXX|CHUCK E CHEESE 117|5814.0
87108|395707131440   0000|800-5662636|AZ|85008.0||US|KIM KOMANDO|1208KIM KOMANDO 800-5662636 AZ           0XXXXXXXXXXXXXXXX|KIM KOMANDO|5399.0
87111|8000001976000020000|OJAI|CA|93023.0||US|BEN FRANKLIN STORE|1227BEN FRANKLIN STORE OJAI CA           0XXXXXXXXXXXXXXXX|BEN FRANKLIN STORE|5970.0
87160|2222201771660010000|CHANDLER|AZ|85226.0||US|SPRINT STORE #546|1211SPRINT STORE #546 CHANDLER AZ        0XXXXXXXXXXXXXXXX|SPRINT STORE #546|4814.0
87220|005063339997   0000|DALLAS|TX|||US|COST PLUS WLD #333|4357741222COST PLUS WLD #333 DALLAS TX         0XXXXXXXXXXXXXXXX|COST PLUS WLD #333|5200.0
87230|8027976011     0000|SAN DIEGO|CA|92131.0||US|ANCHOR GENERAL INSURANC|1216ANCHOR GENERAL INSURAN 800-5426246 CA0XXXXXXXXXXXXXXXX|ANCHOR GENERAL INSURANC|6300.0
87239|0001740300759910000|360-956-3997|WA|98501.0||US|THESPADEPOT|1231THESPADEPOT 360-956-3997 WA          0XXXXXXXXXXXXXXXX|THESPADEPOT|5996.0
87241|8000002782870060000|NAPLES|FL|34110.0||US|GERMAIN BMW|1217GERMAIN BMW NAPLES FL                0XXXXXXXXXXXXXXXX|GERMAIN BMW|5511.0
87277||MELROSE PARK|IL|||US|ALDI 40044 0623|1209ALDI 40044 0623 MELROSE PARK IL      0XXXXXXXXXXXXXXXX           Purchase $30.86 Cash Back $100.00|ALDI 40044 0623|5411.0
87336||CORONA|CA|||US|COSTCO WHSE #04|1229COSTCO WHSE #04 CORONA CA            0XXXXXXXXXXXXXXXX|COSTCO WHSE #04|5411.0
87343|0027000035000010000|KENMORE|WA|||US|SAFEWAY  STORE  3500|0161091212SAFEWAY  STORE  3500 KENMORE WA      0XXXXXXXXXXXXXXXX|SAFEWAY  STORE  3500|5411.0
87376|445301505993   0000|Visa Transfer|CA|94103.0||US|SQC*N|1220SQC*N .  / CA                        0XXXXXXXXXXXXXXXX|SQC*Nino|4829.0
87378|8000009088441050000|ELMWOOD PARK|IL|60707.0||US|PEPBOYS STORE  823|1210PEPBOYS STORE  823 ELMWOOD PARK IL   0XXXXXXXXXXXXXXXX|PEPBOYS STORE # 823|5533.0
87403|345054518880   0000|Canutillo|TX|||US|AMERICAN EAGLE|9788411223AMERICAN EAGLE Canutillo TX          0XXXXXXXXXXXXXXXX|AMERICAN EAGLE|5691.0
87484|67224214510    0000|JOLIET|IL|||US|JCPENNEY STORE 1451|8943631213JCPENNEY STORE 1451 JOLIET IL        0XXXXXXXXXXXXXXXX|JCPENNEY STORE 1451|5311.0
87488||WEST COVINA|CA|||US|SEARS ROEBUCK   1189|1202SEARS ROEBUCK   1189 WEST COVINA CA  0XXXXXXXXXXXXXXXX|SEARS ROEBUCK   1189|5311.0
87489|0000041695729990000|OKLAHOMA CITY|OK|73112.0||US|HERTZ RENT-A-CAR|1203HERTZ RENT-A-CAR HERTZ PPAY OK       0XXXXXXXXXXXXXXXX|HERTZ RENT A CAR|3357.0
87508|1850870001816260000|800-284-8480|NY|10022.0||US|BL *BURBERRY.COM 4800|1203BL *BURBERRY.COM 4800 800-284-8480 NY0XXXXXXXXXXXXXXXX|BL *BURBERRY.COM 4800|5699.0
87509|1850870001816260000|800-284-8480|NY|10022.0||US|BL *BURBERRY.COM 4800|1218BL *BURBERRY.COM 4800 800-284-8480 NY0XXXXXXXXXXXXXXXX|BL *BURBERRY.COM 4800|5699.0
87647|3851003003029100000|UNION CITY|GA|30291.0||US|AARONS SALO C0247|8008491218AARONS SALO C0247 UNION CITY GA      0XXXXXXXXXXXXXXXX|AARONS SALO C0247|7394.0
87722|PULSE EFT ASSOC0000|OCONOMOWOC|WI|||US|NNT KMART 3692     982|0636641227NNT KMART 3692     160 OCONOMOWOC WI 0XXXXXXXXXXXXXXXX|1450 SUMMIT AVENUE|5310.0
87727|7200001792310010000|VENICE|CA|90291.0||US|GANT USA|1206GANT USA VENICE CA                   0XXXXXXXXXXXXXXXX|GANT USA|5691.0
87750|D539053801     0000|SOUTH ELGIN|IL|||US|GAMESTOP #7538 478 RAN|1273371230GAMESTOP #7538 478 RAN SOUTH ELGIN IL0XXXXXXXXXXXXXXXX|GAMESTOP #7538 478 RAND|7993.0
87752|0125000012660010000|TRUCKEE|CA|||US|SAFEWAY  STORE  1266|1230SAFEWAY  STORE  1266 TRUCKEE CA      0XXXXXXXXXXXXXXXX           Purchase $53.93 Cash Back $120.00|SAFEWAY  STORE  1266|5411.0
87774|175000001055   0000|TUCSON|AZ|||US|LOWE'S #1791|2272181218LOWE'S #1791 TUCSON AZ               0XXXXXXXXXXXXXXXX|LOWE'S #1791|5200.0
87775|175000001055   0000|TUCSON|AZ|||US|LOWE'S #1791|1790771203LOWE'S #1791 TUCSON AZ               0XXXXXXXXXXXXXXXX|LOWE'S #1791|5200.0
87799|P0432003       0000|HOLLYWOOD|FL|||US|PUBLIX SUPER MAR 3251|2366271220PUBLIX SUPER MAR 3251 HOLLYWOOD FL   0XXXXXXXXXXXXXXXX|PUBLIX SUPER MAR 3251 H|5411.0
87896|01424B6914     0000|8610||||CN||0101WXSYOUDIAN.COM BEIJING               0XXXXXXXXXXXXXXXXCN Renminbi638.63 X 0.1611731 (EXCHG RTE) + 3.09 (EXCHG RTE ADJ)|WXSYOUDIAN*COM|5072.0
87902|0000000009903700000|MERRILLVILLE|IN|||US|COSTCO WHSE #0370|5702691205COSTCO WHSE #0370 MERRILLVILLE IN    0XXXXXXXXXXXXXXXX|COSTCO WHSE #0370|5300.0
88018|8788430093356  0000|New Orleans|LA|70118.0||US|BRIGTSENS RESTAURANT|1212BRIGTSENS RESTAURANT NEW ORLEANS LA  0XXXXXXXXXXXXXXXX|Brigtsens Restaurant|5812.0
88019||MCDONOUGH|GA|||US|Wal-Mart Super Center|1211Wal-Mart Super Center MCDONOUGH GA   0XXXXXXXXXXXXXXXX           Purchase $4.17 Cash Back $100.00|Wal-Mart Super Center|5411.0
88041|5709010080601  0000|AVON|IN|||US|MARSHALLS MARSHALLS|9215551206MARSHALLS MARSHALLS AVON IN          0XXXXXXXXXXXXXXXX|MARSHALLS MARSHALLS|5651.0
88052|1982440007518000000|800-922-0204|NJ|7921.0||US|VZWRLSS*IVR VE|1204VZWRLSS*IVR VE 800-922-0204 NJ       0XXXXXXXXXXXXXXXX|VZWRLSS*IVR VE|4814.0
88058|1982440007518000000|800-922-0204|NJ|7921.0||US|VZWRLSS*IVR VE|1204VZWRLSS*IVR VE 800-922-0204 NJ       0XXXXXXXXXXXXXXXX|VZWRLSS*IVR VE|4814.0
88063|1982440007518000000|800-922-0204|NJ|7921.0||US|VZWRLSS*IVR VE|1218VZWRLSS*IVR VE 800-922-0204 NJ       0XXXXXXXXXXXXXXXX|VZWRLSS*IVR VE|4814.0
88080|4700000958     0000|BOWLING GREEN|KY|42104.0||US|TARGET        00009589|1221TARGET        000095 BOWLING GREEN KY0XXXXXXXXXXXXXXXX|TARGET|5310.0
88094|067107006066   0000|MONROVIA|CA|||US|THE HOME DEPOT 6629|1794981229THE HOME DEPOT 6629 MONROVIA CA      0XXXXXXXXXXXXXXXX|THE HOME DEPOT 6629|5200.0
88112|8100001000200010000|MIDDLETOWN|NY|10940.0||US|RITE AID STORE - 0155|1216RITE AID STORE - 0155 MIDDLETOWN NY  0XXXXXXXXXXXXXXXX|RITE AID STORE - 0155|5912.0
88151||KATY|TX|||US|HEB #596|1206HEB #596 KATY TX                     0XXXXXXXXXXXXXXXX|HEB #596|5411.0
88158||PHOENIX|AZ|||US|SAFEWAY  STORE  1591|1211SAFEWAY  STORE  1591 PHOENIX AZ      0XXXXXXXXXXXXXXXX           Purchase $7.57 Cash Back $150.00|SAFEWAY  STORE  1591|5411.0
88167|0000000006744480000|NAPERVILLE|IL|||US|#03058 JEWEL|5899291213#03058 JEWEL NAPERVILLE IL           0XXXXXXXXXXXXXXXX|#03058 JEWEL|5411.0
88178|SABRE INC VX   0000|INTERNET SITE|OK|||US||1208VIRGIN AMER 98421447 SAN FRANCISCO CA0XXXXXXXXXXXXXXXX|VIRGIN AMERICA VX NFADL|3057.0
88215|3000001059800030000|DALLAS|TX|75243.0||US|STUDIO 6|1202STUDIO 6 DALLAS TX                   0XXXXXXXXXXXXXXXX|STUDIO 6|7011.0
88231||Glendale|AZ|||US|SAFEWAY STORE     2821|1207SAFEWAY STORE     2821 Glendale AZ   0XXXXXXXXXXXXXXXX|SAFEWAY STORE     2821|5411.0
88290|00118009205    0000|Dunwoody|GA|||US|STEIN MART 092 1155 Mo|6060751213STEIN MART 092 1155 Mo Dunwoody GA   0XXXXXXXXXXXXXXXX|STEIN MART 092 1155 Mou|5311.0
88354|0125000012320010000|KING CITY|CA|||US|SAFEWAY  STORE  1232|0566491221SAFEWAY  STORE  1232 KING CITY CA    0XXXXXXXXXXXXXXXX|SAFEWAY  STORE  1232|5411.0
88431|4445155248831  0000|WAYNESBORO|VA|22980.0||US|NTELOS TELESPREE|1204NTELOS TELESPREE WAYNESBORO VA       0XXXXXXXXXXXXXXXX|NTELOS TELESPREE|4814.0
88438|002130985501   0000|Tracy|CA|||US|CVS 09855 09855--3320|2166721220CVS 09855 09855--3320 Tracy CA       0XXXXXXXXXXXXXXXX|CVS 09855 09855--3320 N|5912.0
88458|0194499400     0000|LK BUENA VIS|FL|32830.0||US|WYNDHAM LAKE BUENA VIST|1230WYNDHAM LAKE BUENA VI LK BUENA VIS FL0XXXXXXXXXXXXXXXX|WYNDHAM LAKE BUENA VIST|3722.0
88495|570418028702   0000|METARIE|LA|||US|TJ TJ MAXX|8513791202TJ TJ MAXX METARIE LA                0XXXXXXXXXXXXXXXX|TJ TJ MAXX|5651.0
88546|3360000123000000000|ATLANTA|GA|30354.0||US|DELTA AIR   00623779830|1210DELTA AIR   00623769324 DELTA.COM CA 0XXXXXXXXXXXXXXXX|DELTA|3058.0
88553|3360000123000000000|ATLANTA|GA|30354.0||US|DELTA AIR   00623779900|1223DELTA AIR   00623763946 DELTA.COM CA 0XXXXXXXXXXXXXXXX|DELTA|3058.0
88562|3360000123000000000|ATLANTA|GA|30354.0||US|DELTA AIR   Seat Fees|1209DELTA AIR   00623283164 DELTA.COM CA 0XXXXXXXXXXXXXXXX|DELTA|3058.0
88598|6733770154400010000|888-463-6367|PA|19406.0||US|WWW.EMS.COM|1216WWW.EMS.COM WWW.EMS.COM PA           0XXXXXXXXXXXXXXXX|WWW.EMS.COM|5941.0
88607|395709104310   0000|888-7399192|CA|90010.0||US|ORC*WFS Loan Payment|1229ORC*WFS Loan Payment 888-7399192 CA  0XXXXXXXXXXXXXXXX|ORC*WFS Loan Payment|6012.0
88630|2426610000533600000|Glendale|AZ|85308.0||US|SQ *BRITTNEY THOMPSON|1209SQ *BRITTNEY THOMPSON Glendale AZ    0XXXXXXXXXXXXXXXX|SQ *BRITTNEY THOMPSON|8999.0
88636||BUFORD|GA|||US|MACY'S    3333 BUFORD|1219MACY'S    3333 BUFORD BUFORD GA      0XXXXXXXXXXXXXXXX|MACY'S    3333 BUFORD|5311.0
88647|P1373103       0000|TAMPA|FL|||US|PUBLIX SUPER MAR 16041|1206PUBLIX SUPER MAR 16041 TAMPA FL      0XXXXXXXXXXXXXXXX           Purchase $162.70 Cash Back $20.00|PUBLIX SUPER MAR 16041|5411.0
88722|175000001086   0000|WHITE LAKE|MI|||US|LOWE'S #1823|2451381227LOWE'S #1823 WHITE LAKE MI           0XXXXXXXXXXXXXXXX|LOWE'S #1823|5200.0
88727|2451060000070410000|863-834-9535|FL|33801.0||US|LAKELANDELECTRICEZ-PAY|1228LAKELANDELECTRICEZ-PA 863-834-9535 FL0XXXXXXXXXXXXXXXX|LAKELANDELECTRICEZ-PAY|4900.0
88740|0001780441809940000|BLAUVELT|NY|10913.0||US|RESTAURANT DEPOT|1218RESTAURANT DEPOT BLAUVELT NY         0XXXXXXXXXXXXXXXX|RESTAURANT DEPOT|5411.0
88766|0275000000000000000|Union|NJ|||US|WHOLEFDS MBN 103 2245|3270811224WHOLEFDS MBN 103 2245 Union NJ       0XXXXXXXXXXXXXXXX|WHOLEFDS MBN 103 2245 S|5411.0
88772|USPS 35387007410000|HOLBROOK|NY|||US|USPS 3538700741/445 FU|1203USPS 3538700741/445 FU HOLBROOK NY   0XXXXXXXXXXXXXXXX           Purchase $1.25 Cash Back $353.00|USPS 3538700741/445 FUR|9402.0
88851|372617270882   0000|DECATUR|GA|||US|BURLNGTON STORES419|3474051226BURLNGTON STORES419 DECATUR GA       0XXXXXXXXXXXXXXXX|BURLNGTON STORES419|5651.0
88868|1750000001920010000|CONROE|TX|77304.0||US|LOWES #00232*|1207LOWES #00232* CONROE TX              0XXXXXXXXXXXXXXXX|LOWE'S #232|5200.0
88899|41341849180P0030000|DALLAS|TX|75202.0||US|AT&T*TEXT2PAY|1219AT&T*TEXT2PAY 800-331-0500 TX        0XXXXXXXXXXXXXXXX|AT&T*TEXT2PAY|4814.0
88900|41341849180P0030000|DALLAS|TX|75202.0||US|AT&T*TEXT2PAY|1222AT&T*TEXT2PAY 800-331-0500 TX        0XXXXXXXXXXXXXXXX|AT&T*TEXT2PAY|4814.0
88902|41341849180P0030000|DALLAS|TX|75202.0||US|AT&T*TEXT2PAY|1204AT&T*TEXT2PAY 800-331-0500 TX        0XXXXXXXXXXXXXXXX|AT&T*TEXT2PAY|4814.0
88910|0000050571059900000|MANHASSET|NY|11030.0||US|BED BATH & BEYOND #105|1221BED BATH & BEYOND #105 MANHASSET NY  0XXXXXXXXXXXXXXXX|BED BATH & BEYOND|5719.0
88931|000073292      0000|SHORT HILLS|NJ|7078.0||US|GUCCI STORE 45|1220GUCCI STORE 45 SHORT HILLS NJ        0XXXXXXXXXXXXXXXX|GUCCI 45|5699.0
