row_id|at_merchantid|at_transactioncity|at_transactionstateprovince|at_transactionpostalcode1|at_transactionpostalcode2|at_transactioncountrycode|at_transactiondescription|at_transactiondescription2|at_mcccode
90454||||||||CAPITAL ONE      |
90474||||||||BILLMATRIX       |
90545||||||||EMPLOYMENT DEVEL |
90553||||||||PAYPAL           |
90640||||||||BANK OF AMERICA  |
90692|||||||| PPX ...2267 transaction#: 5|
90696||||||||Hello Digit Inc. |
90715||||||||MERCHANT BANKCD  |
90753||||||||AMERICAN EXPRESS |
90758||||||||UNITEDHEALTHCARE |
90802||||||||VENMO-2          |
90846||||||||PL*PAYLEASE      |
90895||||||||PAYPAL           |
90940||||||||MAVERIK          |
90997||||||||TAYLOR BUSH      |
91013||||||||VENMO-2          |
91019||||||||PLANET FIT       |
91057||||||||L A FITNESS      |
91140||||||||AMELIACONVFEE    |
91201||||||||COLUMBIA GAS OH  |
91203||||||||PAYPAL           |
91211||||||||ard ending in 1555|
91219||||||||Acorns.com       |
91237||||||||PAYPAL           |
91239||||||||PAYPAL           |
91300||||||||AD&D 8558829536  |
91427||||||||MERCHANT BNKCD   |
91450||||||||PAYPAL           |
91487||||||||PAYPAL           |
91511||||||||MUTUAL OF OMAHA  |
91513||||||||GERBER LIFE INS  |
91531||||||||PAYPAL           |
91647||||||||PAYPAL           |
91727||||||||Hello Digit Inc. |
91770||||||||Square Inc       |
91772||||||||Hello Digit Inc. |
91776||||||||PAYPAL           |
91842||||||||PAYPAL           |
91871||||||||CAPITAL ONE      |
91910||||||||AMERICAN GENERAL |
91930||||||||PAYPAL           |
91957||||||||Acorns.com       |
91975||||||||VENMO-2          |
91983||||||||DEPT EDUCATION   |
92015||||||||AMERICAN GEN LIF |
92039||||||||5/3 BANKCARD SYS      |
92072||||||||ard ending in 1196|
92111||||||||INTUIT PYMT SOLN |
92174||||||||PAYPAL           |
92256||||||||BILLMATRIX       |
92269||||||||ZHEN ZHEN ZHANG  |
92468||||||||ard ending in 3252|
92538||||||||PAYPAL           |
92551||||||||PAYPAL           |
92632||||||||VANGUARD         |
92691||||||||YAN HONG ZHANG   |
92714|||||||| PPX ...9852 transaction#: 5|
92737||||||||PAYPAL           |
92752||||||||PAYPAL           |
92783||||||||PAYPAL           |
92812||||||||MERCHANT BNKCD   |
92836||||||||MERCHANT BNKCD        |
92887||||||||CON ED OF NY     |
92890||||||||BILLMATRIX       |
92922||||||||AMAZON           |
92978||||||||MERCHANT BNKCD        |
92979||||||||PAYPAL           |
93034||||||||PAYPAL           |
93093||||||||PAYPAL           |
93126||||||||GIVEX USA MAIN   |
93195||||||||PAYPAL           |
93295||||||||PAYPAL           |
93347||||||||PAYPAL           |
93403||||||||onv Fee   CCTPTX000021220 CC|
93436||||||||FARMERS N W LIFE |
93445||||||||PAYPAL           |
93461||||||||AUTHNET GATEWAY  |
93513||||||||PAYPAL           |
93542|||||||| MMA ...7321 transaction#: 5|
93545||||||||5/3 BANKCARD SYS      |
93573||||||||PAYPAL           |
93690||||||||FDMS OKB         |
93776||||||||INTUIT PYMT SOLN |
93782||||||||BILLMATRIX       |
93801||||||||Nelnet Loan Srv  |
93804||||||||Acorns.com       |
93833||||||||PRIVATE VOIC1345 |
93838||||||||PAYPAL           |
93854||||||||COLONIAL PENNCPL |
93856||||||||Hello Digit Inc. |
93895||||||||PAYPAL           |
93921||||||||VERIZON          |
93943||||||||ard ending in 4364|
93964||||||||BANK OF AMERICA       |
93975||||||||PAYPAL           |
93997||||||||Acorns.com       |
94009||||||||PAYPAL           |
94047||||||||BILLMATRIX       |
94094||||||||Xoom.com         |
94100||||||||VENMO-2          |
94106||||||||XIAN YAN JIANG   |
94131||||||||SALLIEMAE-FDR    |
94262||||||||AMAZON           |
94291||||||||PAYPAL           |
94388||||||||OBERWEIS DAIRY   |
94422||||||||PAYPAL           |
94426||||||||Acorns.com       |
94441||||||||eBay Inc.        |
94456||||||||OFFICIAL PAYMENT |
94498||||||||DAILYAPPLIANCE20 |
94529||||||||PAYPAL           |
94637||||||||MERCHANT BNKCD   |
94649||||||||PAYPAL           |
94662||||||||PAYPAL           |
94677||||||||PAYMENTECH       |
94687||||||||PAYPAL           |
94745||||||||Acorns.com       |
94814||||||||JP MORGAN CHASE  |
94820||||||||PAYPAL           |
94849||||||||TR TO NAVYCASH   |
94856||||||||Convenience Fee  |
94889||||||||PAYPAL           |
94926||||||||PAYPAL           |
95191||||||||SHARETHEWARMTH   |
95198||||||||YARDI SERVICECHG |
95247||||||||NEXUSCAST        |
95268||||||||AceGiftCard      |
95364||||||||RENT ONLINE FEE  |
95395||||||||PAYPAL           |
95454||||||||CONVENIENCE FEE  |
95472||||||||PA REBILL ACH    |
95487||||||||STANDARD BANK    |
95532||||||||LEGALSHIELD      |
95552||||||||AMAZON MARKETPLA |
95553||||||||PAYPAL           |
95628||||||||COVENTRY HEALTH  |
95664||||||||GOOGLE           |
95697||||||||eRent Payment    |
95714||||||||CHUZE FITNES     |
95717||||||||PAYMENTECH       |
95742||||||||Square Inc       |
95747||||||||PAYPAL           |
95765||||||||MERCHANT BNKCD         |
95818||||||||HOME SCHOOL LEGA |
95861||||||||JCPenney CC      |
95931||||||||Acorns.com       |
95984||||||||NORDSTROM        |
96103||||||||SO CAL EDISON CO |
96157||||||||PAYPAL           |
96167||||||||LI RONG CHEN     |
96182||||||||PAYPAL           |
96239||||||||PAYPAL           |
96259||||||||NewYorkLife-AARP |
96262||||||||PAYPAL           |
96301||||||||VENMO-2          |
96324||||||||ard ending in 7303|
96333||||||||PAYPAL           |
96353||||||||Hello Digit Inc. |
96355||||||||PAYPAL           |
96405||||||||PAYPAL           |
96411||||||||MERCHANT BANKCD  |
96460||||||||PAYPAL           |
96616||||||||CAPITAL ONE      |
96672||||||||CHASE            |
96690||||||||TARGET DEBIT CRD |
96706||||||||COVENTRY HEALTH  |
96720|||||||| PPX ...9931 transaction#: 5|
96728||||||||CHASE            |
96768||||||||PAYPAL           |
96832||||||||ALLSTATE LIFE .  |
96917||||||||Acorns.com       |
96949||||||||Acorns.com       |
96950||||||||CAPITAL ONE      |
96960||||||||PAYPAL           |
97000||||||||TING JIE ZHUANG  |
97059||||||||Acorns.com       |
97132||||||||Acorns.com       |
97237||||||||G2A.COM LIMITED  |
97302||||||||PAYPAL           |
97316||||||||PAYPAL           |
97323||||||||PAYPAL           |
97373||||||||ISCOUNT   456204047991    CC|
97441||||||||PAYMENTECH       |
97455||||||||PAYPAL           |
97461||||||||PAYPAL           |
97470||||||||Acorns.com       |
97487||||||||PAYPAL           |
97543||||||||MERCHANT BANKCD  |
97629||||||||PAYPAL           |
97719||||||||PAYPAL           |
97730||||||||DEPT EDUCATION   |
97741||||||||PAYPAL           |
97742||||||||NAVIENT          |
97817||||||||PAYPAL           |
97845||||||||LEVELUP INC      |
97897||||||||PAYMENTECH       |
97976||||||||PAYPAL           |
98099||||||||AMERICAN EXPRESS |
98112||||||||Hello Digit Inc. |
98216||||||||PAYPAL           |
98224||||||||Bank of America  |
98228||||||||VENMO-2          |
98249||||||||ADVANCED DISPOSA |
98276||||||||VENMO-2          |
98284||||||||PAYPAL           |
98306||||||||PL*PAYLEASE      |
98344||||||||PAYPAL           |
98350||||||||PAYPAL           |
98383||||||||PAYPAL           |
98386||||||||JPMorgan Chase   |
98488||||||||PAYPAL           |
98521||||||||PAYPAL           |
98533||||||||Acorns.com       |
98542||||||||PAYPAL           |
98624||||||||MERCHANT BNKCD        |
98673||||||||SHENZHEN SAILVAN |
98687||||||||BILLMATRIX       |
98717||||||||PAYPAL           |
98729||||||||BANK OF AMERICA  |
98821||||||||INTUIT PYMT SOLN |
98851||||||||WRB333666        |
98908||||||||PAYPAL           |
98927||||||||PAYPAL           |
99001||||||||ard ending in 0715|
99019||||||||PAYPAL           |
99116||||||||PAYMENTECH       |
99152||||||||PAYPAL           |
99212||||||||PAYPAL           |
99274||||||||PAYPAL           |
99366||||||||PAYPAL           |
99385||||||||PAYPAL           |
99388||||||||PAYPAL           |
99546||||||||DIABLOROCK       |
99551||||||||RUI HUA LIU      |
99599||||||||PAYPAL           |
99622||||||||PAYPAL           |
99643||||||||PAYPAL           |
99649||||||||NORDSTROM        |
99870||||||||RENT ONLINE FEE  |
99906||||||||DISCOVERY BENEFI |
99965||||||||BANK OF AMERICA       |
100033||||||||PAYPAL           |
100050||||||||CAPITAL ONE      |
100060||||||||PAYPAL           |
100104||||||||INTUIT PYMT SOLN |
100125||||||||MACYS            |
100161||||||||CLICK BUY MEDIA  |
100179||||||||PAYPAL           |
100197||||||||VENMO-2          |
100199||||||||PAYPAL           |
100200||||||||PAYPAL           |
100204||||||||PAYMENTECH       |
100225||||||||Acorns.com       |
100234||||||||GERBER LIFE INS  |
100298||||||||LONGABERGER      |
100326||||||||PAYPAL           |
100336||||||||ADT Security     |
100389||||||||PAYPAL           |
100396||||||||SUNTRUST MERCHNT |
100420||||||||NORDSTROM        |
100438||||||||TNBC LLC         |
100439||||||||PAYPAL           |
100443||||||||PAYPAL           |
100491||||||||Hello Digit Inc. |
100529||||||||PAYPAL           |
100555||||||||VENMO-2          |
100631||||||||PAYPAL           |
100721||||||||PAYPAL           |
100745||||||||InstaMed         |
100809||||||||AMERICAN EXPRESS |
100834||||||||FOCUS MULTIMEDIA |
100978||||||||VENMO-4          |
100986||||||||PAYPAL           |
101003||||||||Acorns.com       |
101010||||||||PAYPAL           |
101019||||||||Hello Digit Inc. |
101049||||||||VENMO-2          |
101068||||||||CHASE            |
101075||||||||PAYPAL           |
101095||||||||PAYPAL           |
101136||||||||PAYPAL           |
101151||||||||CHASE            |
101280||||||||CLUB SYSTEMS     |
101435||||||||BILLMATRIX       |
