keywords,store_number,store_name,address,city,state,zip_code,phone_number,fax_number,store_hours,pharmacy_number,pharmacy_hours,latitude,longitude
Publix,1282,Shoppes at Avalon,13455 County Line Rd,Spring Hill,FL,34609-6600,(352) 797-8027,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(352) 797-8032,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",28.435198,-82.491703
Publix,1283,Publix at Arlington River,5858 Atlantic Blvd,Jacksonville,FL,32207-2223,(904) 721-3410,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(904) 721-3488,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",30.3131888,-81.6022742
Publix,1284,Darwin Square,3253 SW Port St Lucie Blvd,Port Saint Lucie,FL,34953-3489,(772) 621-8473,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(772) 873-2361,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 10:00 AM - 5:00 PM",27.2489292,-80.3768
Publix,1285,Casselberry Commons,1455 State Road 436 Ste 221,Casselberry,FL,32707-6514,(407) 673-0162,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(407) 673-0788,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.627101,-81.318725
Publix,1286,Riverwood Town Center,5119 Washington Rd,Evans,GA,30809-6445,(706) 650-1460,(706) 650-1440,"Sun 7:00 AM - 11:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",(706) 650-1686,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",33.573157,-82.192874
Publix,1287,Cocoplum Village Shops,17179 Tamiami Trl,North Port,FL,34287-7291,(941) 426-2167,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(941) 426-8577,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.0371208,-82.2158645
Publix,1288,Publix at Plaza De Leon,106 Ponce De Leon Blvd,Coral Gables,FL,33135-1034,(305) 442-6018,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",(305) 442-6455,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 10:00 AM - 5:00 PM",25.7712054,-80.2547167
Publix,1289,Park View Commons,3035 SE Maricamp Rd,Ocala,FL,34471-6201,(352) 351-2355,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(352) 351-2374,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",29.1653362,-82.0962886
Publix,1290,Ormond Beach Mall,1258 Ocean Shore Blvd,Ormond Beach,FL,32176-3620,(386) 441-9839,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(386) 441-3730,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",29.3238382,-81.0555589
Publix,1291,Publix at Gunn Battle,6015 Watson Blvd,Byron,GA,31008-6650,(478) 971-7706,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(478) 953-2615,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",32.612947,-83.714034
Publix,1292,Colonial Promenade At Craft Farms,160 Cotton Creek Dr Ste 100,Gulf Shores,AL,36542-2850,(251) 948-1281,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(251) 948-2781,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",30.298363,-87.681664
Publix,1294,Hamilton Place,2415 Moores Mill Rd,Auburn,AL,36830-8480,(334) 502-8667,(334) 502-8296,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(334) 502-8672,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",32.5846474,-85.438631
Publix,1295,Shoppes at Aloma Walk,2871 Clayton Crossing Way Ste 1001,Oviedo,FL,32765-3426,(407) 673-0829,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(407) 673-2317,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",28.620265,-81.26061
Publix,1296,Shops At Perdido Key,13390 Perdido Key Dr,Pensacola,FL,32507-4631,(850) 492-5090,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(850) 492-5095,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",30.318159,-87.426323
Publix,1297,Publix at Galleria,2501 E Sunrise Blvd,Fort Lauderdale,FL,33304-3203,(954) 390-0225,,"Sun 6:45 AM - 10:00 PM, Mon 6:45 AM - 11:00 PM, Tues 6:45 AM - 11:00 PM, Wed 6:45 AM - 11:00 PM, Thurs 6:45 AM - 11:00 PM, Fri 6:45 AM - 11:00 PM, Sat 6:45 AM - 11:00 PM,",,,26.138712,-80.112354
Publix,1298,Hill Center at Nashville West,6614 Charlotte Pike,Nashville,TN,37209-4202,(615) 352-1055,(615) 353-5877,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(615) 352-1203,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",36.1386523,-86.8812961
Publix,1300,Beckett Lake Plaza,1921 N Belcher Rd,Clearwater,FL,33763-4548,(727) 712-3450,(727) 712-3540,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(727) 712-3480,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.990974,-82.74296
Publix,1301,Pine Lake Plaza,10018 Griffin Rd,Cooper City,FL,33328-3301,(954) 434-5728,(954) 880-0049,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",(954) 434-5733,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 10:00 AM - 5:00 PM",26.0640314,-80.2809306
Publix,1302,University Crossing,13401 Summerlin Rd,Fort Myers,FL,33919-6592,(239) 481-2242,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(239) 481-3321,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",26.5480421,-81.884805
Publix,1303,Publix,610 Eglin Pkwy NE,Fort Walton Beach,FL,32547-2832,(850) 862-6789,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(850) 862-6185,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",30.4417868,-86.5993834
Publix,1304,Colonial Towne Park Center,870 Village Oak Ln,Lake Mary,FL,32746-4766,(407) 804-1950,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(407) 804-1963,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.787436,-81.357303
Publix,1305,Parkwood Square,9005 US Highway 301 N,Parrish,FL,34219-8673,(941) 776-8084,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(941) 776-3413,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.543632,-82.473105
Publix,1306,Village Square,3521 Thomasville Rd,Tallahassee,FL,32309-7134,(850) 893-0137,(850) 668-1024,"Sun 7:00 AM - 11:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",(850) 893-1143,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",30.509922,-84.246961
Publix,1307,Britton Plaza,3838 Britton Plz,Tampa,FL,33611-1406,(813) 835-0278,(813) 839-7591,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(813) 832-2649,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.9075184,-82.504051
Publix,1308,Winter Park Village,440 N Orlando Ave,Winter Park,FL,32789-2914,(407) 644-1204,(407) 644-4880,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(407) 644-2830,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.6019844,-81.3649897
Publix,1309,Belleair Bluffs,2770 W Bay Dr,Belleair Bluffs,FL,33770-2618,(727) 586-0213,(727) 586-0314,"Sun 8:00 AM - 10:00 PM, Mon 8:00 AM - 10:00 PM, Tues 8:00 AM - 10:00 PM, Wed 8:00 AM - 10:00 PM, Thurs 8:00 AM - 10:00 PM, Fri 8:00 AM - 10:00 PM, Sat 8:00 AM - 10:00 PM,",(727) 586-0240,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.915968,-82.816264
Publix,1311,Publix,2201 N University Dr,Coral Springs,FL,33071-6185,(954) 757-2296,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",(954) 757-8983,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 10:00 AM - 5:00 PM",26.258506,-80.248509
Publix,1312,Butler Plaza West,3930 SW Archer Rd,Gainesville,FL,32608-2342,(352) 379-7271,,"Sun 7:00 AM - 11:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",(352) 367-3342,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",29.5640804,-82.4774947
Publix,1313,Publix Liquors - Springs Plaza,105 Wekiva Springs Rd,Longwood,FL,32779,(407) 862-5160,,"Mon thru Thur 10:00 AM - 10:00 PM, Fri 10:00 AM - 10:00 PM, Sat 10:00 AM - 10:00 PM, Sun 10:00 AM - 9:00 PM",,,28.687663,-81.4032639
Publix,1314,Courthouse Shadows,3350 Tamiami Trl E,Naples,FL,34112-4912,(239) 530-0196,(239) 530-0593,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(239) 530-0375,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",26.1240196,-81.763421
Publix,1315,Publix Liquors - The Marketplace at Dr. Phillips,7522 Dr Phillips Blvd,Orlando,FL,32819,(407) 226-1138,,"Mon thru Thur 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM, Sun 10:00 AM - 9:00 PM",,,28.4535044,-81.4881625
Publix,1316,Publix,5055 N 9th Ave,Pensacola,FL,32504-8719,(850) 484-9646,,"Sun 6:30 AM - 10:00 PM, Mon 6:30 AM - 10:00 PM, Tues 6:30 AM - 10:00 PM, Wed 6:30 AM - 10:00 PM, Thurs 6:30 AM - 10:00 PM, Fri 6:30 AM - 10:00 PM, Sat 6:30 AM - 10:00 PM,",(850) 484-9978,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",30.471843,-87.214771
Publix,1317,University Town Center,9251 University Pkwy,Pensacola,FL,32514-5531,(850) 473-5000,(850) 473-5011,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(850) 473-5005,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",30.5298852,-87.2214544
Publix,1318,Bellview Plaza,5998 Mobile Hwy,Pensacola,FL,32526-1873,(850) 941-8101,(850) 941-8172,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(850) 941-8157,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",30.46022,-87.298832
Publix,1319,Publix,3700 4th St N,Saint Petersburg,FL,33704-1314,(727) 526-4872,(727) 521-3057,"Sun 7:00 AM - 11:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",(727) 521-3024,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.805903,-82.639725
Publix,1320,Publix,7880 113th St,Seminole,FL,33772-4616,(727) 393-9680,,"Sun 7:00 AM - 11:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",(727) 391-1876,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.8438033,-82.7961708
Publix,1321,Seville Square,3030 54th Ave S,Saint Petersburg,FL,33712-4614,(727) 864-2030,(727) 864-2653,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(727) 864-2515,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.718213,-82.674147
Publix,1322,Publix,3900 66th St N,Saint Petersburg,FL,33709-4912,(727) 343-2879,(727) 343-9370,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(727) 343-9265,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.807388,-82.729587
Publix,1324,Publix,8701 W Hillsborough Ave,Tampa,FL,33615-3704,(813) 886-7693,,"Sun 8:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 8:00 AM - 10:00 PM,",(813) 885-5182,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.997575,-82.58359
Publix,1325,Bonita Bay Plaza,26841 S Tamiami Trl,Bonita Springs,FL,34134-7817,(239) 992-0105,(239) 992-3101,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(239) 992-1675,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",26.348379,-81.805513
Publix,1326,Bradenton Commons,4651 Cortez Rd W,Bradenton,FL,34210-3146,(941) 792-7195,(941) 792-7509,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(941) 792-7325,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.461604,-82.606702
Publix,1327,Cape Coral Landings,127 Cape Coral Pkwy W,Cape Coral,FL,33914-8353,(239) 540-0137,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(239) 540-2182,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",26.5629667,-81.9744292
Publix,1328,Publix at Del Prado Crossing,1735 NE Pine Island Rd,Cape Coral,FL,33909-1731,(239) 573-0818,(239) 573-9476,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(239) 573-6493,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",26.6711776,-81.9378966
Publix,1329,Clearwater Plaza,1295 S Missouri Ave,Clearwater,FL,33756-4174,(727) 442-8606,,"Sun 7:00 AM - 9:00 PM, Mon 7:00 AM - 9:00 PM, Tues 7:00 AM - 9:00 PM, Wed 7:00 AM - 9:00 PM, Thurs 7:00 AM - 9:00 PM, Fri 7:00 AM - 9:00 PM, Sat 7:00 AM - 9:00 PM,",(727) 442-7074,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.950819,-82.786356
Publix,1330,Publix at Saxon Crossings,2100 Saxon Blvd,Deltona,FL,32725-3251,(386) 532-8584,(386) 532-6630,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(386) 532-6388,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.909599,-81.2661789
Publix,1331,Publix at San Carlos,16950 San Carlos Blvd,Fort Myers,FL,33908-1224,(239) 466-3267,(239) 466-5079,"Sun 7:00 AM - 9:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",,,26.495447,-81.944464
Publix,1332,Tower Oaks Terrace,12101 Little Rd,Hudson,FL,34667-2924,(727) 868-3174,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(727) 868-3414,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.3330778,-82.6666315
Publix,1333,The Shoppes of Jonathan's Landing,17400 N Alternate A1A,Jupiter,FL,33477-5896,(561) 741-6060,(561) 741-6071,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(561) 741-6065,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",26.9318619,-80.0934849
Publix,1334,Spanish Plaines Shopping Center,1566 Bella Cruz Dr,Lady Lake,FL,32159-8969,(352) 259-8411,(352) 751-5569,"Sun 7:00 AM - 9:00 PM, Mon 7:00 AM - 9:00 PM, Tues 7:00 AM - 9:00 PM, Wed 7:00 AM - 9:00 PM, Thurs 7:00 AM - 9:00 PM, Fri 7:00 AM - 9:00 PM, Sat 7:00 AM - 9:00 PM,",(352) 750-9863,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",28.952538,-81.960509
Publix,1335,East Bay Plaza,3825 E Bay Dr,Largo,FL,33771-1936,(727) 538-8630,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(727) 538-8718,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.9152722,-82.747465
Publix,1336,Walsingham Commons,13031 Walsingham Rd,Largo,FL,33774-3514,(727) 596-7489,(727) 595-3094,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(727) 596-7865,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.881358,-82.81912
