dba,store_number,address,address_line_2,city,state,zip_code,phone_number,store_hours,pharmacy_phone_number,24_hour,24_hour_pharmacy,clinic,compounding,drivethru,hospital,convenience,health_service,latitude,longitude,store_number,address,city,state,zip_code,phone_number,latitude,longitude
Walgreens,13010,2205 SE 34TH AVE,NEC of Osage & 34Th,AMARILLO,TX,79103, (806) 373-1452,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM, (806) 373-1452,No,No,No,No,Yes,No,TRUE,TRUE,35.178758,-101.8135,13010,2205 SE 34TH AVE,AMARILLO,TX,79103, (806) 373-1452,35.178758,-101.8135
Walgreens,13011,132 N MAIN ST,NEC of N Main St & 100 North,PAYSON,UT,84651, (801) 465-0125,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM, (801) 465-0125,No,No,No,No,Yes,No,TRUE,TRUE,40.044893,-111.731924,13011,132 N MAIN ST,PAYSON,UT,84651, (801) 465-0125,40.044893,-111.731924
Walgreens,13012,6400 HOADLY RD,NWC of Purcell & Hoadly,MANASSAS,VA,20112, (703) 259-6390,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (703) 259-6390,No,No,No,No,Yes,No,TRUE,TRUE,38.672503,-77.3968319,13012,6400 HOADLY RD,MANASSAS,VA,20112, (703) 259-6390,38.672503,-77.3968319
Walgreens,13013,290 OLD FRANKLIN TPKE,SEC OF MARKETPLACE & ROUTE 40,ROCKY MOUNT,VA,24151, (540) 482-0206,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM, (540) 482-0206,No,No,No,No,Yes,No,TRUE,TRUE,37.012031,-79.867675,13013,290 OLD FRANKLIN TPKE,ROCKY MOUNT,VA,24151, (540) 482-0206,37.012031,-79.867675
Walgreens,13026,2700 WILLOW PASS RD,NEC of Bailey & Willow Pass,BAY POINT,CA,94565, (925) 709-0317,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (925) 709-0317,No,No,No,No,Yes,Yes,TRUE,TRUE,38.02706,-121.9416907,13026,2700 WILLOW PASS RD,BAY POINT,CA,94565, (925) 709-0317,38.02706,-121.9416907
Walgreens,13028,2405 MAYPORT RD,SEC of Mayport & Fleet Landing,ATLANTIC BEACH,FL,32233, (904) 435-0509,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (904) 435-0509,No,No,No,No,Yes,No,TRUE,TRUE,30.353275,-81.41307628,13028,2405 MAYPORT RD,ATLANTIC BEACH,FL,32233, (904) 435-0509,30.353275,-81.41307628
Walgreens,13030,3950 E BAY DR,NWC of Belcher & East Bay,LARGO,FL,33771, (727) 282-1770,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 9:00AM-5:00PM, (727) 282-1770,No,No,No,No,Yes,No,TRUE,TRUE,27.916751,-82.746335,13030,3950 E BAY DR,LARGO,FL,33771, (727) 282-1770,27.916751,-82.746335
Walgreens,13031,3863 S DALE MABRY HWY,NWC of Dale Mabry & Bay Vista,TAMPA,FL,33611, (813) 839-6187,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 9:00AM-5:00PM, (813) 839-6187,No,No,No,No,Yes,No,TRUE,TRUE,27.906714,-82.50649778,13031,3863 S DALE MABRY HWY,TAMPA,FL,33611, (813) 839-6187,27.906714,-82.50649778
Walgreens,13032,4016 W 95TH ST,NWC of Mission & 95Th,PRAIRIE VILLAGE,KS,66207, (913) 307-3057,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (913) 307-3057,No,No,No,No,Yes,No,TRUE,TRUE,38.957165,-94.630839,13032,4016 W 95TH ST,PRAIRIE VILLAGE,KS,66207, (913) 307-3057,38.957165,-94.630839
Walgreens,13034,528 W TENNESSEE AVE,SWC of Hwy 25 E & Tennessee Ave,PINEVILLE,KY,40977, (606) 337-1444,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 8:00AM-4:00PM Sun: 11:00AM-5:00PM, (606) 337-1444,No,No,No,No,Yes,No,TRUE,TRUE,36.763229,-83.70450829,13034,528 W TENNESSEE AVE,PINEVILLE,KY,40977, (606) 337-1444,36.763229,-83.70450829
Walgreens,13036,7385 HIGHWAY 73,NWC of Hwy 16 & Hwy 73,DENVER,NC,28037, (704) 827-7962,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (704) 827-7962,No,No,No,No,Yes,No,TRUE,TRUE,35.446326,-80.997191,13036,7385 HIGHWAY 73,DENVER,NC,28037, (704) 827-7962,35.446326,-80.997191
Walgreens,13052,4181 OCEANSIDE BLVD,SWC OF COLLEGE & OCEANSIDE,OCEANSIDE,CA,92056, (760) 536-7330,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (760) 536-7330,Yes,No,No,No,Yes,Yes,TRUE,TRUE,33.206695,-117.285629,13052,4181 OCEANSIDE BLVD,OCEANSIDE,CA,92056, (760) 536-7330,33.206695,-117.285629
Walgreens,13055,4299 WINSTON AVE,NWC of Winston Ave & W. 43Rd St,COVINGTON,KY,41015, (859) 291-4722,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (859) 291-4722,No,No,No,No,Yes,No,TRUE,TRUE,39.04155,-84.506668,13055,4299 WINSTON AVE,COVINGTON,KY,41015, (859) 291-4722,39.04155,-84.506668
Walgreens,13058,35279 VINE ST,NEC of S.O.M. & Vine,EASTLAKE,OH,44095, (440) 918-0700,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (440) 918-0700,No,No,No,No,Yes,Yes,TRUE,TRUE,41.64295,-81.43704628,13058,35279 VINE ST,EASTLAKE,OH,44095, (440) 918-0700,41.64295,-81.43704628
Walgreens,13059,15111 S MEMORIAL DR,SEC of Memorial & 151St,BIXBY,OK,74008, (918) 366-2910,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (918) 366-2910,No,No,No,No,Yes,No,TRUE,TRUE,35.944378,-95.88624549,13059,15111 S MEMORIAL DR,BIXBY,OK,74008, (918) 366-2910,35.944378,-95.88624549
Walgreens,13062,25620 KINGSLAND BLVD,NWC of Pin Oak & Kingsland,KATY,TX,77494, (281) 371-2360,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (281) 371-2360,No,No,No,No,Yes,No,TRUE,TRUE,29.773632,-95.819082,13062,25620 KINGSLAND BLVD,KATY,TX,77494, (281) 371-2360,29.773632,-95.819082
Walgreens,13065,245 W CALUMET ST,SWC of Chestnut & Calumet,CHILTON,WI,53014, (920) 849-2818,Mon: 8:00AM-8:00PM Tue: 8:00AM-8:00PM Wed: 8:00AM-8:00PM Thu: 8:00AM-8:00PM Fri: 8:00AM-8:00PM Sat: 9:00AM-6:00PM Sun: 9:00AM-5:00PM, (920) 849-2818,No,No,No,No,Yes,No,TRUE,TRUE,44.022754,-88.15544071,13065,245 W CALUMET ST,CHILTON,WI,53014, (920) 849-2818,44.022754,-88.15544071
Walgreens,13066,1012 N CENTRAL AVE,SWC of Central Ave & Ives St,MARSHFIELD,WI,54449, (715) 384-9703,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (715) 384-9703,No,No,No,No,Yes,No,TRUE,TRUE,44.676928,-90.166258,13066,1012 N CENTRAL AVE,MARSHFIELD,WI,54449, (715) 384-9703,44.676928,-90.166258
Walgreens,13078,5271 OVERSEAS HWY,SEC of Overseas Hwy & 53Rd,MARATHON,FL,33050, (305) 359-3634,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM, (305) 359-3634,No,No,No,No,Yes,No,TRUE,TRUE,24.715391,-81.07742749,13078,5271 OVERSEAS HWY,MARATHON,FL,33050, (305) 359-3634,24.715391,-81.07742749
Walgreens,13080,3081 S RANGE AVE,NWC OF RANGE AVE & VINCENT RD,DENHAM SPRINGS,LA,70726, (225) 664-8094,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (225) 664-8094,No,No,No,No,Yes,No,TRUE,TRUE,30.445933,-90.956653,13080,3081 S RANGE AVE,DENHAM SPRINGS,LA,70726, (225) 664-8094,30.445933,-90.956653
Walgreens,13086,1944 S SEGUIN AVE,NWC of Fm 725 & County Line,NEW BRAUNFELS,TX,78130, (830) 620-0009,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (830) 620-0009,No,No,No,No,Yes,Yes,TRUE,TRUE,29.677152,-98.10540365,13086,1944 S SEGUIN AVE,NEW BRAUNFELS,TX,78130, (830) 620-0009,29.677152,-98.10540365
Walgreens,13087,4468 STONE WAY N,SEC OF STONE & 45TH,SEATTLE,WA,98103, (206) 547-1226,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM, (206) 547-1226,No,No,No,No,No,No,TRUE,FALSE,47.661241,-122.3418812,13087,4468 STONE WAY N,SEATTLE,WA,98103, (206) 547-1226,47.661241,-122.3418812
Walgreens,13088,1921 S MAIN ST,SEC of Main & Paradise,WEST BEND,WI,53095, (262) 338-1156,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (262) 338-1156,Yes,Yes,No,Yes,Yes,Yes,TRUE,TRUE,43.397131,-88.18024892,13088,1921 S MAIN ST,WEST BEND,WI,53095, (262) 338-1156,43.397131,-88.18024892
Walgreens,13105,184 W HIGHWAY 52,NWC of Washington & Hwy 16,EMMETT,ID,83617, (208) 365-4327,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM, (208) 365-4327,No,No,No,No,Yes,No,TRUE,TRUE,43.862068,-116.501181,13105,184 W HIGHWAY 52,EMMETT,ID,83617, (208) 365-4327,43.862068,-116.501181
Walgreens,13106,11801 S AVENUE O,SEC of Avenue O & 118 Th Street,CHICAGO,IL,60617, (773) 731-2147,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (773) 731-2147,No,No,No,No,Yes,Yes,TRUE,TRUE,41.682034,-87.53832835,13106,11801 S AVENUE O,CHICAGO,IL,60617, (773) 731-2147,41.682034,-87.53832835
Walgreens,13107,811 PARKWAY,NEC OF HWY 441 & NATURE TRIAL RD,GATLINBURG,TN,37738, (865) 436-5505,Mon: 11:00AM-7:00PM Tue: 11:00AM-7:00PM Wed: 11:00AM-7:00PM Thu: 11:00AM-7:00PM Fri: 11:00AM-7:00PM Sat: CLOSED-CLOSED Sun: CLOSED-CLOSED, (865) 436-5505,No,No,No,No,No,No,TRUE,FALSE,35.711297,-83.519089,13107,811 PARKWAY,GATLINBURG,TN,37738, (865) 436-5505,35.711297,-83.519089
Walgreens,13108,2655 FRAYSER BLVD,SEC OF RANGE LINE RD & FRAYSER BLVD,MEMPHIS,TN,38127, (901) 353-0639,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (901) 353-0639,No,No,No,No,Yes,Yes,TRUE,TRUE,35.220712,-89.97510632,13108,2655 FRAYSER BLVD,MEMPHIS,TN,38127, (901) 353-0639,35.220712,-89.97510632
Walgreens,13109,2400 ATLANTIC AVE,NWC OF ATLANTIC AVE & 24TH ST,VIRGINIA BEACH,VA,23451, (757) 422-3721,Mon: 10:00AM-6:00PM Tue: 10:00AM-6:00PM Wed: 10:00AM-6:00PM Thu: 10:00AM-6:00PM Fri: 10:00AM-6:00PM Sat: 10:00AM-6:00PM Sun: CLOSED-CLOSED, (757) 422-3721,No,No,No,No,No,No,TRUE,FALSE,36.852419,-75.97643889,13109,2400 ATLANTIC AVE,VIRGINIA BEACH,VA,23451, (757) 422-3721,36.852419,-75.97643889
Walgreens,13111,3574 MONTGOMERY HWY,NEC of Westgate Pkwy & Hwy 231,DOTHAN,AL,36303, (334) 671-3701,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (334) 671-3701,No,No,No,No,Yes,Yes,TRUE,TRUE,31.257344,-85.43270614,13111,3574 MONTGOMERY HWY,DOTHAN,AL,36303, (334) 671-3701,31.257344,-85.43270614
Walgreens,13114,1418 E UNIVERSITY DR,SWC of Hwy 281 (Frontage) & University,EDINBURG,TX,78539, (956) 380-6551,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (956) 380-6551,No,No,No,No,Yes,Yes,TRUE,TRUE,26.298812,-98.14770777,13114,1418 E UNIVERSITY DR,EDINBURG,TX,78539, (956) 380-6551,26.298812,-98.14770777
Walgreens,13115,3201 N BIG SPRING ST,SWC of Big Spring & Wadley,MIDLAND,TX,79705, (432) 686-0402,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (432) 686-0402,No,No,No,No,Yes,Yes,TRUE,TRUE,32.029627,-102.0833238,13115,3201 N BIG SPRING ST,MIDLAND,TX,79705, (432) 686-0402,32.029627,-102.0833238
Walgreens,13116,4313 ANDREWS HWY,SEC of Midland & Andrews,MIDLAND,TX,79703, (432) 699-8011,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM, (432) 699-8011,No,No,No,No,Yes,Yes,TRUE,TRUE,32.001918,-102.1370411,13116,4313 ANDREWS HWY,MIDLAND,TX,79703, (432) 699-8011,32.001918,-102.1370411
Walgreens,13120,1612 WESTCHESTER AVE,SWC of Morrison & Westchester (Midblock),BRONX,NY,10472, (718) 378-0003,Mon: 8:00AM-8:00PM Tue: 8:00AM-8:00PM Wed: 8:00AM-8:00PM Thu: 8:00AM-8:00PM Fri: 8:00AM-8:00PM Sat: 8:00AM-8:00PM Sun: 10:00AM-6:00PM, (718) 378-0003,No,No,No,No,No,No,TRUE,TRUE,40.829153,-73.875075,13120,1612 WESTCHESTER AVE,BRONX,NY,10472, (718) 378-0003,40.829153,-73.875075
Walgreens,13123,116 N GREEN AVE,SEC of Green & Washington (Hwy 77),PURCELL,OK,73080, (405) 527-0251,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM, (405) 527-0251,No,No,No,No,Yes,No,TRUE,TRUE,35.01453,-97.3651389,13123,116 N GREEN AVE,PURCELL,OK,73080, (405) 527-0251,35.01453,-97.3651389
Walgreens,13124,4504 S WESTERN ST,SWC of Western & 45Th,AMARILLO,TX,79109, (806) 353-1371,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM, (806) 353-1371,No,No,No,No,Yes,No,TRUE,TRUE,35.163252,-101.8844628,13124,4504 S WESTERN ST,AMARILLO,TX,79109, (806) 353-1371,35.163252,-101.8844628
Walgreens,13125,12201 MONTWOOD DR,NEC of Joe Battle & Montwood,EL PASO,TX,79938, (915) 856-0278,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (915) 856-0278,No,No,No,No,Yes,No,TRUE,TRUE,31.760959,-106.266726,13125,12201 MONTWOOD DR,EL PASO,TX,79938, (915) 856-0278,31.760959,-106.266726
Walgreens,13126,10230 IRON BRIDGE RD,NWC OF IRONBRIDGE & CENTRALIA,CHESTERFIELD,VA,23832, (804) 748-5010,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM, (804) 748-5010,No,No,No,No,Yes,No,TRUE,TRUE,37.373753,-77.502694,13126,10230 IRON BRIDGE RD,CHESTERFIELD,VA,23832, (804) 748-5010,37.373753,-77.502694
Walgreens,13134,6130 JOHNSTON ST,NWC of Johnston Street (Hwy 167) & Duhon Road (La 724),LAFAYETTE,LA,70503, (337) 984-1057,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (337) 984-1057,No,No,No,No,Yes,No,TRUE,TRUE,30.165868,-92.08395626,13134,6130 JOHNSTON ST,LAFAYETTE,LA,70503, (337) 984-1057,30.165868,-92.08395626
Walgreens,13137,13510 Q ST,NWC of S 132Nd St & Q St,OMAHA,NE,68137, (402) 895-1619,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (402) 895-1619,No,No,No,No,Yes,No,TRUE,TRUE,41.205489,-96.120797,13137,13510 Q ST,OMAHA,NE,68137, (402) 895-1619,41.205489,-96.120797
Walgreens,13141,8828 FRANKFORD AVE,SWC of Frankford & Placid,PHILADELPHIA,PA,19136, (215) 338-4010,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (215) 338-4010,No,No,No,No,Yes,No,TRUE,TRUE,40.050533,-75.01107891,13141,8828 FRANKFORD AVE,PHILADELPHIA,PA,19136, (215) 338-4010,40.050533,-75.01107891
Walgreens,13148,16950 E SMOKY HILL RD,SEC of Buckley & Smoky Hill,CENTENNIAL,CO,80015, (303) 627-0045,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (303) 627-0045,No,No,No,No,Yes,No,TRUE,TRUE,39.625428,-104.7910346,13148,16950 E SMOKY HILL RD,CENTENNIAL,CO,80015, (303) 627-0045,39.625428,-104.7910346
Walgreens,13149,1075 SEVEN LOCKS RD,SEC of Seven Locks & Fortune Terrace,ROCKVILLE,MD,20854, (301) 838-2790,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (301) 838-2790,No,No,No,No,No,No,TRUE,FALSE,39.061614,-77.15986882,13149,1075 SEVEN LOCKS RD,ROCKVILLE,MD,20854, (301) 838-2790,39.061614,-77.15986882
Walgreens,13150,812 E SAGINAW HWY,SEC of Highway 100 & Saginaw,GRAND LEDGE,MI,48837, (517) 627-1240,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (517) 627-1240,No,No,No,No,Yes,No,TRUE,TRUE,42.740497,-84.739296,13150,812 E SAGINAW HWY,GRAND LEDGE,MI,48837, (517) 627-1240,42.740497,-84.739296
Walgreens,13156,8697 SUDLEY RD,NWC of Digges & Sudley,MANASSAS,VA,20110, (703) 331-3716,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM, (703) 331-3716,No,No,No,Yes,Yes,No,TRUE,TRUE,38.767986,-77.48483173,13156,8697 SUDLEY RD,MANASSAS,VA,20110, (703) 331-3716,38.767986,-77.48483173
Walgreens,13158,3110 TAYLOR RD,SWC of Taylor Rd & Vaughn Rd,MONTGOMERY,AL,36116, (334) 244-0143,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (334) 244-0143,No,No,No,No,Yes,Yes,TRUE,TRUE,32.338303,-86.180394,13158,3110 TAYLOR RD,MONTGOMERY,AL,36116, (334) 244-0143,32.338303,-86.180394
Walgreens,13159,9179 MOFFETT RD,SWC of Mccrary Rd & Moffett Rd,SEMMES,AL,36575, (251) 645-2416,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (251) 645-2416,No,No,No,No,Yes,No,TRUE,TRUE,30.778005,-88.258954,13159,9179 MOFFETT RD,SEMMES,AL,36575, (251) 645-2416,30.778005,-88.258954
Walgreens,13163,18 SE 10TH ST,SEC of Hwy 169 & 10Th,GRAND RAPIDS,MN,55744, (218) 326-0069,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (218) 326-0069,No,No,No,No,Yes,No,TRUE,TRUE,47.220558,-93.527977,13163,18 SE 10TH ST,GRAND RAPIDS,MN,55744, (218) 326-0069,47.220558,-93.527977
Walgreens,13164,9601 GIBSON BLVD SW,NWC OF 98TH & GIBSON,ALBUQUERQUE,NM,87121, (505) 359-6000,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (505) 359-6000,No,No,No,No,Yes,Yes,TRUE,TRUE,35.043529,-106.737911,13164,9601 GIBSON BLVD SW,ALBUQUERQUE,NM,87121, (505) 359-6000,35.043529,-106.737911
Walgreens,13444,120 W SLAUGHTER LN,NWC of Congress & Slaughter,AUSTIN,TX,78748, (512) 687-9686,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM, (512) 687-9686,No,No,No,No,Yes,Yes,TRUE,TRUE,30.16771,-97.789117,13444,120 W SLAUGHTER LN,AUSTIN,TX,78748, (512) 687-9686,30.16771,-97.789117
Walgreens,13446,1509 WELLS BRANCH PARKWAY,SWC of Desseu & Wells Branch,PFLUGERVILLE,TX,78660, (512) 687-0552,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM, (512) 687-0552,No,No,No,No,Yes,Yes,TRUE,TRUE,30.424605,-97.627427,13446,1509 WELLS BRANCH PARKWAY,PFLUGERVILLE,TX,78660, (512) 687-0552,30.424605,-97.627427
Walgreens,13447,250 E. MAIN ST.,MAIN (US 90) & WOOD,UVALDE,TX,78801, (830) 278-3915,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM, (830) 278-3915,No,No,No,No,Yes,No,TRUE,TRUE,29.211062,-99.782499,13447,250 E. MAIN ST.,UVALDE,TX,78801, (830) 278-3915,29.211062,-99.782499
