Merchant Name,Brand,Merchant Address,Merchant City,Merchant State,Detail Level,Fuel Type1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 01722,CIRCLE K STORES,4791 N DIXIE HWY,DEERFIELD BEA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 01722,CIRCLE K STORES,4791 N DIXIE HWY,DEERFIELD BEA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 04385,CIRCLE K STORES,815 DELTONA BLVD,DELTONA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 04385,CIRCLE K STORES,815 DELTONA BLVD,DELTONA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 04385,CIRCLE K STORES,815 DELTONA BLVD,DELTONA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 04385,CIRCLE K STORES,815 DELTONA BLVD,DELTONA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 04385,CIRCLE K STORES,815 DELTONA BLVD,DELTONA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 00210,CIRCLE K STORES,11946 N WILLIAMS ST,DUNNELLON,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 00210,CIRCLE K STORES,11946 N WILLIAMS ST,DUNNELLON,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 00210,CIRCLE K STORES,11946 N WILLIAMS ST,DUNNELLON,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 00073,CIRCLE K STORES,2413 US HWY 301 N,ELLENTON,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 00073,CIRCLE K STORES,2413 US HWY 301 N,ELLENTON,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 00073,CIRCLE K STORES,2413 US HWY 301 N,ELLENTON,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 00073,CIRCLE K STORES,2413 US HWY 301 N,ELLENTON,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 00073,CIRCLE K STORES,2413 US HWY 301 N,ELLENTON,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 00073,CIRCLE K STORES,2413 US HWY 301 N,ELLENTON,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 00073,CIRCLE K STORES,2413 US HWY 301 N,ELLENTON,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07330,CIRCLE K STORES,603 COLLIER AVE,EVERGLADES CI,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07330,CIRCLE K STORES,603 COLLIER AVE,EVERGLADES CI,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07211,CIRCLE K STORES,5601 S FLORIDA AVE,FLORAL CITY,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07211,CIRCLE K STORES,5601 S FLORIDA AVE,FLORAL CITY,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07211,CIRCLE K STORES,5601 S FLORIDA AVE,FLORAL CITY,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07211,CIRCLE K STORES,5601 S FLORIDA AVE,FLORAL CITY,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 04865,CIRCLE K STORES,1177 W COMMERCIAL BLVD,FT LAUDERDALE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 04865,CIRCLE K STORES,1177 W COMMERCIAL BLVD,FT LAUDERDALE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 04865,CIRCLE K STORES,1177 W COMMERCIAL BLVD,FT LAUDERDALE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 04865,CIRCLE K STORES,1177 W COMMERCIAL BLVD,FT LAUDERDALE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 04865,CIRCLE K STORES,1177 W COMMERCIAL BLVD,FT LAUDERDALE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07008,CIRCLE K STORES,116 N CHARLESTON AVE,FT MEADE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07008,CIRCLE K STORES,116 N CHARLESTON AVE,FT MEADE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07008,CIRCLE K STORES,116 N CHARLESTON AVE,FT MEADE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07008,CIRCLE K STORES,116 N CHARLESTON AVE,FT MEADE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 01685,CIRCLE K STORES,3038 CLEVELAND AVE,FT MYERS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 01685,CIRCLE K STORES,3038 CLEVELAND AVE,FT MYERS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 01685,CIRCLE K STORES,3038 CLEVELAND AVE,FT MYERS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 01685,CIRCLE K STORES,3038 CLEVELAND AVE,FT MYERS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 01685,CIRCLE K STORES,3038 CLEVELAND AVE,FT MYERS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 01685,CIRCLE K STORES,3038 CLEVELAND AVE,FT MYERS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 01685,CIRCLE K STORES,3038 CLEVELAND AVE,FT MYERS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 01685,CIRCLE K STORES,3038 CLEVELAND AVE,FT MYERS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 01685,CIRCLE K STORES,3038 CLEVELAND AVE,FT MYERS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 01685,CIRCLE K STORES,3038 CLEVELAND AVE,FT MYERS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07381,CIRCLE K STORES,19021 S TAMIAMI TR,FT MYERS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07381,CIRCLE K STORES,19021 S TAMIAMI TR,FT MYERS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07381,CIRCLE K STORES,19021 S TAMIAMI TR,FT MYERS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07381,CIRCLE K STORES,19021 S TAMIAMI TR,FT MYERS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07468,CIRCLE K STORES,10800 METRO PKWY,FT MYERS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07468,CIRCLE K STORES,10800 METRO PKWY,FT MYERS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07468,CIRCLE K STORES,10800 METRO PKWY,FT MYERS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07468,CIRCLE K STORES,10800 METRO PKWY,FT MYERS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 04386,CIRCLE K STORES,1624 DELAWARE AVE,FT PIERCE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 04386,CIRCLE K STORES,1624 DELAWARE AVE,FT PIERCE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 04386,CIRCLE K STORES,1624 DELAWARE AVE,FT PIERCE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 04386,CIRCLE K STORES,1624 DELAWARE AVE,FT PIERCE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 08349,CIRCLE K STORES,213 RACETRACK RD NW,FT WALTON BEA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 08349,CIRCLE K STORES,213 RACETRACK RD NW,FT WALTON BEA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 08349,CIRCLE K STORES,213 RACETRACK RD NW,FT WALTON BEA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 08349,CIRCLE K STORES,213 RACETRACK RD NW,FT WALTON BEA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 08349,CIRCLE K STORES,213 RACETRACK RD NW,FT WALTON BEA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 08351,CIRCLE K STORES,65 MIRACLE STRIP PKWY SE,FT WALTON BEA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 08351,CIRCLE K STORES,65 MIRACLE STRIP PKWY SE,FT WALTON BEA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 08351,CIRCLE K STORES,65 MIRACLE STRIP PKWY SE,FT WALTON BEA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 08351,CIRCLE K STORES,65 MIRACLE STRIP PKWY SE,FT WALTON BEA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 08351,CIRCLE K STORES,65 MIRACLE STRIP PKWY SE,FT WALTON BEA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 08351,CIRCLE K STORES,65 MIRACLE STRIP PKWY SE,FT WALTON BEA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 08351,CIRCLE K STORES,65 MIRACLE STRIP PKWY SE,FT WALTON BEA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07032,CIRCLE K STORES,12140 S US HWY 41,GIBSONTON,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07032,CIRCLE K STORES,12140 S US HWY 41,GIBSONTON,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07032,CIRCLE K STORES,12140 S US HWY 41,GIBSONTON,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07032,CIRCLE K STORES,12140 S US HWY 41,GIBSONTON,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 04428,CIRCLE K STORES,5730 10TH AVE N,GREENACRES,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 04428,CIRCLE K STORES,5730 10TH AVE N,GREENACRES,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 04428,CIRCLE K STORES,5730 10TH AVE N,GREENACRES,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 04388,CIRCLE K STORES,3414 GULF BREEZE PKWY,GULF BREEZE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 04388,CIRCLE K STORES,3414 GULF BREEZE PKWY,GULF BREEZE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 04388,CIRCLE K STORES,3414 GULF BREEZE PKWY,GULF BREEZE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 04388,CIRCLE K STORES,3414 GULF BREEZE PKWY,GULF BREEZE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 04388,CIRCLE K STORES,3414 GULF BREEZE PKWY,GULF BREEZE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 08717,CIRCLE K STORES,890 N FEDERAL HWY,HOLLYWOOD,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 08717,CIRCLE K STORES,890 N FEDERAL HWY,HOLLYWOOD,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 08717,CIRCLE K STORES,890 N FEDERAL HWY,HOLLYWOOD,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 08717,CIRCLE K STORES,890 N FEDERAL HWY,HOLLYWOOD,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07403,CIRCLE K STORES,15797 SW WARFIELD BLVD,INDIANTOWN,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07403,CIRCLE K STORES,15797 SW WARFIELD BLVD,INDIANTOWN,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07403,CIRCLE K STORES,15797 SW WARFIELD BLVD,INDIANTOWN,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07403,CIRCLE K STORES,15797 SW WARFIELD BLVD,INDIANTOWN,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07226,CIRCLE K STORES,1608 SHEPHERD LN,INTERCESSION,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07226,CIRCLE K STORES,1608 SHEPHERD LN,INTERCESSION,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 05338,CIRCLE K STORES,126 W INDIANTOWN RD,JUPITER,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 05338,CIRCLE K STORES,126 W INDIANTOWN RD,JUPITER,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 05338,CIRCLE K STORES,126 W INDIANTOWN RD,JUPITER,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 05338,CIRCLE K STORES,126 W INDIANTOWN RD,JUPITER,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 05338,CIRCLE K STORES,126 W INDIANTOWN RD,JUPITER,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 05338,CIRCLE K STORES,126 W INDIANTOWN RD,JUPITER,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 05338,CIRCLE K STORES,126 W INDIANTOWN RD,JUPITER,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 05338,CIRCLE K STORES,126 W INDIANTOWN RD,JUPITER,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 05338,CIRCLE K STORES,126 W INDIANTOWN RD,JUPITER,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 05338,CIRCLE K STORES,126 W INDIANTOWN RD,JUPITER,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 05338,CIRCLE K STORES,126 W INDIANTOWN RD,JUPITER,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 05333,CIRCLE K STORES,1890 N ROOSEVELT BLVD,KEY WEST,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 05333,CIRCLE K STORES,1890 N ROOSEVELT BLVD,KEY WEST,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 05333,CIRCLE K STORES,1890 N ROOSEVELT BLVD,KEY WEST,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 05333,CIRCLE K STORES,1890 N ROOSEVELT BLVD,KEY WEST,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 05333,CIRCLE K STORES,1890 N ROOSEVELT BLVD,KEY WEST,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 05333,CIRCLE K STORES,1890 N ROOSEVELT BLVD,KEY WEST,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 05333,CIRCLE K STORES,1890 N ROOSEVELT BLVD,KEY WEST,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 05333,CIRCLE K STORES,1890 N ROOSEVELT BLVD,KEY WEST,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 05333,CIRCLE K STORES,1890 N ROOSEVELT BLVD,KEY WEST,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07374,CIRCLE K STORES,3109 S SR 29,LA BELLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07374,CIRCLE K STORES,3109 S SR 29,LA BELLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07374,CIRCLE K STORES,3109 S SR 29,LA BELLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 08538,CIRCLE K STORES,4021 LAKE WORTH RD,LAKE WORTH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 08538,CIRCLE K STORES,4021 LAKE WORTH RD,LAKE WORTH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 08538,CIRCLE K STORES,4021 LAKE WORTH RD,LAKE WORTH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 08538,CIRCLE K STORES,4021 LAKE WORTH RD,LAKE WORTH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 08538,CIRCLE K STORES,4021 LAKE WORTH RD,LAKE WORTH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07004,CIRCLE K STORES,111 ROBSON ST,LAKELAND,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07004,CIRCLE K STORES,111 ROBSON ST,LAKELAND,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07004,CIRCLE K STORES,111 ROBSON ST,LAKELAND,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07004,CIRCLE K STORES,111 ROBSON ST,LAKELAND,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07087,CIRCLE K STORES,3808 DEESON RD,LAKELAND,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07087,CIRCLE K STORES,3808 DEESON RD,LAKELAND,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE K 07087,CIRCLE K STORES,3808 DEESON RD,LAKELAND,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
